,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,yrs_renovated,sale_month
13371,2787000040,10/3/2014,285000.0,3,1.5,1870,42070,1.0,0.0,3,7,0.0,1953,0.0,98168,1870,0.0,10
13372,3425059218,3/17/2015,740000.0,4,2.25,2860,26136,1.0,0.0,3,8,1220.0,1977,0.0,98005,2670,0.0,3
13373,1591600676,3/11/2015,246000.0,3,1.0,990,9145,1.5,0.0,4,6,0.0,1939,0.0,98146,1640,0.0,3
13375,2561320120,8/11/2014,366000.0,3,2.0,1350,10200,1.0,0.0,3,7,0.0,1977,0.0,98074,1820,0.0,8
13376,8835400775,10/26/2014,594950.0,4,3.25,2557,9480,2.0,0.0,3,7,0.0,1948,1993.0,98118,2220,27.0,10
13377,2767704525,3/27/2015,608000.0,3,2.75,2610,5000,2.0,0.0,4,7,900.0,1946,0.0,98107,1500,0.0,3
13378,3343901848,4/8/2015,313100.0,3,2.0,1720,11875,1.0,0.0,5,6,0.0,1905,0.0,98056,1860,0.0,4
13379,7137800085,10/3/2014,185000.0,3,1.75,1170,9085,1.0,0.0,3,7,0.0,1967,0.0,98023,1230,0.0,10
13380,1443500925,5/4/2015,455000.0,2,1.0,1140,11480,1.0,0.0,3,6,0.0,1907,0.0,98118,1550,0.0,5
13381,8731800210,7/11/2014,235000.0,3,2.5,2350,9051,1.0,0.0,4,8,780.0,1966,0.0,98023,2270,0.0,7
13382,8155000040,10/30/2014,230000.0,3,1.0,1020,12289,1.0,0.0,4,7,0.0,1967,0.0,98058,1300,0.0,10
13383,9279200910,11/20/2014,770000.0,4,2.25,2730,5000,1.0,0.0,5,7,1270.0,1955,0.0,98116,2010,0.0,11
13385,7202290620,2/19/2015,461000.0,3,2.5,1690,3026,2.0,0.0,3,7,0.0,2002,0.0,98053,1650,0.0,2
13386,5093301285,3/27/2015,1580000.0,4,2.5,2900,10500,1.0,0.0,5,8,1450.0,1963,0.0,98040,2900,0.0,3
13387,1524069044,10/9/2014,1820000.0,4,4.5,6380,88714,2.0,0.0,3,12,0.0,2006,0.0,98029,3040,0.0,10
13388,7202340450,11/23/2014,452000.0,3,2.5,1690,4000,2.0,0.0,3,7,0.0,2004,0.0,98053,1690,0.0,11
13389,3629921120,10/3/2014,765000.0,4,2.5,2660,5043,2.0,0.0,3,9,0.0,2003,0.0,98029,3010,0.0,10
13390,524069020,4/22/2015,1050000.0,4,4.0,4550,54013,1.0,0.0,4,9,2250.0,1989,0.0,98075,3540,0.0,4
13391,2273600410,5/5/2015,546000.0,3,3.0,1530,9999,1.0,0.0,4,7,380.0,1983,0.0,98033,1530,0.0,5
13392,3186600515,1/22/2015,781000.0,3,2.5,2070,4463,1.5,0.0,5,8,290.0,1931,0.0,98115,2070,0.0,1
13393,7923000360,1/20/2015,538000.0,4,1.75,1880,7953,1.0,0.0,4,7,0.0,1965,0.0,98008,1750,0.0,1
13394,6678900150,8/19/2014,790000.0,4,2.5,2240,8664,1.0,0.0,5,8,770.0,1975,0.0,98033,2210,0.0,8
13395,9482700455,10/21/2014,696500.0,4,2.75,2540,4400,1.5,0.0,5,7,910.0,1925,0.0,98103,1560,0.0,10
13396,3861500330,4/30/2015,276000.0,3,2.0,1370,8137,1.0,0.0,4,7,0.0,1988,0.0,98003,1660,0.0,4
13397,6163901033,9/2/2014,269000.0,2,1.0,770,8612,1.0,0.0,3,6,0.0,1953,0.0,98155,1290,0.0,9
13398,2426039123,1/30/2015,2420000.0,5,4.75,7880,24250,2.0,0.0,3,13,0.0,1996,0.0,98177,2740,0.0,1
13399,624069003,1/2/2015,829000.0,4,2.75,2970,59677,1.0,0.0,4,8,1360.0,1973,0.0,98075,2930,0.0,1
13400,7454000145,3/6/2015,122000.0,2,1.0,740,6840,1.0,0.0,3,6,0.0,1942,0.0,98126,740,0.0,3
13401,4402700230,8/21/2014,352500.0,3,1.5,1360,7680,1.0,0.0,3,7,0.0,1955,0.0,98133,1630,0.0,8
13403,1115100119,12/8/2014,360000.0,4,2.0,1920,7803,1.0,0.0,3,7,840.0,1962,0.0,98155,1940,0.0,12
13404,2553300120,5/4/2015,629500.0,3,2.0,2020,10584,1.0,0.0,3,10,0.0,1994,0.0,98075,3030,0.0,5
13405,2481630180,6/25/2014,1140000.0,4,2.25,3310,127631,2.0,0.0,5,9,0.0,1924,1956.0,98072,3830,64.0,6
13406,2525049246,10/17/2014,1550000.0,2,2.25,2950,15593,1.0,0.0,4,8,1390.0,1942,1986.0,98039,2060,34.0,10
13407,7236300065,7/18/2014,275000.0,3,1.5,1320,7695,1.0,0.0,4,7,0.0,1959,0.0,98056,1370,0.0,7
13408,1854900330,9/9/2014,697000.0,4,2.5,3160,6961,2.0,0.0,3,8,0.0,2005,0.0,98074,3110,0.0,9
13409,203101210,5/7/2014,379500.0,2,1.0,1640,17335,1.0,0.0,3,7,800.0,1978,0.0,98053,2440,0.0,5
13410,622100074,11/10/2014,720000.0,3,2.75,2440,76531,1.0,0.0,3,10,800.0,1980,0.0,98072,1890,0.0,11
13411,5014600180,5/13/2014,675000.0,4,2.5,3000,5548,2.0,0.0,3,9,0.0,2006,0.0,98059,2870,0.0,5
13412,809002295,10/29/2014,1170000.0,5,2.5,2810,6000,2.5,0.0,3,9,0.0,1907,0.0,98109,2240,0.0,10
13413,7533800325,5/20/2014,1100000.0,3,2.0,2390,6888,2.0,0.0,5,8,0.0,1939,0.0,98115,2390,0.0,5
13414,5637500180,6/12/2014,520000.0,4,1.0,2080,3500,1.5,0.0,5,7,820.0,1926,0.0,98136,1380,0.0,6
13415,3971700981,10/3/2014,415000.0,3,1.75,2650,7500,1.5,0.0,4,7,1060.0,1962,0.0,98155,1340,0.0,10
13416,2267000453,6/27/2014,415000.0,3,2.5,1060,1536,2.0,0.0,3,8,0.0,2000,0.0,98117,1220,0.0,6
13417,5029000120,4/7/2015,450000.0,3,2.25,1940,8312,1.0,0.0,4,7,720.0,1963,0.0,98166,2060,0.0,4
13418,3735900325,4/27/2015,485000.0,2,1.0,1080,4080,1.0,0.0,3,8,0.0,1948,0.0,98115,1890,0.0,4
13419,6187100360,4/27/2015,294000.0,3,2.25,1700,9600,2.0,0.0,3,7,0.0,1984,0.0,98042,1930,0.0,4
13420,7237500530,7/9/2014,1040000.0,4,3.5,4440,10660,2.0,0.0,3,11,0.0,2003,0.0,98059,4390,0.0,7
13421,2207500880,7/28/2014,690000.0,3,1.0,1580,4000,2.0,0.0,3,8,0.0,1905,0.0,98102,2190,0.0,7
13422,7937900220,10/9/2014,716500.0,5,2.75,3630,38461,2.0,0.0,3,11,0.0,2000,0.0,98058,4440,0.0,10
13423,2767603615,9/3/2014,481000.0,2,2.25,1290,1137,3.0,0.0,3,8,0.0,2007,0.0,98107,1290,0.0,9
13424,8121100325,4/19/2015,575000.0,4,2.75,1960,4635,1.0,0.0,4,7,960.0,1968,0.0,98118,1830,0.0,4
13425,8712100720,8/15/2014,785000.0,3,2.0,2090,5015,1.5,0.0,5,7,0.0,1920,0.0,98112,1930,0.0,8
13428,2722059275,5/12/2015,536000.0,3,2.75,2290,34548,2.0,0.0,4,7,0.0,1984,0.0,98042,399,0.0,5
13429,1545800205,6/13/2014,324900.0,4,2.5,1880,7965,2.0,0.0,3,7,0.0,2000,0.0,98038,1570,0.0,6
13430,4303200555,8/15/2014,265000.0,2,1.0,770,5160,1.0,0.0,3,6,0.0,1943,0.0,98106,920,0.0,8
13431,2267000730,7/1/2014,545000.0,3,2.5,1530,3210,1.5,0.0,5,7,520.0,1928,0.0,98117,1330,0.0,7
13432,1926049154,1/15/2015,465000.0,2,1.5,1450,27075,1.0,0.0,3,7,0.0,1940,0.0,98133,1890,0.0,1
13433,3300790540,1/9/2015,292500.0,3,2.25,1690,7320,2.0,0.0,3,7,0.0,1987,0.0,98198,1520,0.0,1
13435,2426059124,12/16/2014,1050000.0,4,3.25,4160,47480,2.0,0.0,3,10,0.0,1995,0.0,98072,3400,0.0,12
13437,1453602283,5/7/2015,342000.0,2,2.0,1320,1462,3.0,0.0,3,7,0.0,1997,0.0,98125,1430,0.0,5
13438,8081650330,6/25/2014,320000.0,4,2.5,2000,10051,2.0,0.0,3,7,0.0,1997,0.0,98038,2000,0.0,6
13439,3797000205,9/24/2014,444000.0,3,2.0,1460,2610,2.0,0.0,3,8,0.0,1987,0.0,98103,1320,0.0,9
13442,7224000450,12/30/2014,230000.0,6,1.5,1810,4838,1.5,0.0,4,5,760.0,1905,0.0,98055,1300,0.0,12
13443,3303980650,8/27/2014,935000.0,4,3.5,3510,11200,2.0,0.0,3,11,0.0,2001,0.0,98059,3600,0.0,8
13444,7589200191,8/7/2014,634950.0,3,3.0,2180,2650,1.5,0.0,5,8,770.0,1930,0.0,98117,1570,0.0,8
13446,8635751120,5/19/2014,611000.0,4,2.5,2460,4200,2.0,0.0,3,8,0.0,1998,0.0,98074,2330,0.0,5
13447,1982201465,11/21/2014,475999.0,4,1.75,1880,4175,1.5,0.0,3,7,790.0,1944,0.0,98107,1700,0.0,11
13448,8648700450,12/16/2014,565000.0,3,2.0,2290,9450,1.0,0.0,3,9,620.0,1979,0.0,98008,2750,0.0,12
13449,3586501085,8/8/2014,630000.0,4,2.5,2290,26720,2.0,0.0,3,8,0.0,1977,0.0,98177,2290,0.0,8
13450,7701990040,6/17/2014,840000.0,4,3.5,3860,18334,2.0,0.0,3,10,740.0,1996,0.0,98077,3550,0.0,6
13451,3420069060,11/7/2014,790000.0,3,2.5,2640,432036,1.5,0.0,3,10,0.0,1996,0.0,98022,1500,0.0,11
13452,1822069052,7/9/2014,450000.0,5,2.5,2850,209523,1.0,0.0,4,7,?,1925,1968.0,98058,2220,52.0,7
13453,4385701285,12/23/2014,1270000.0,4,3.25,3020,4000,1.5,0.0,5,8,1100.0,1927,0.0,98112,2400,0.0,12
13454,2810600210,4/22/2015,520000.0,3,2.0,1510,3760,1.0,0.0,5,7,580.0,1925,0.0,98136,1510,0.0,4
13455,1624049170,10/17/2014,446800.0,4,2.0,2410,8712,1.0,0.0,3,7,1150.0,1958,0.0,98144,2220,0.0,10
13456,871001085,1/29/2015,652000.0,3,1.0,1470,6122,1.0,0.0,3,8,270.0,1948,0.0,98199,2200,0.0,1
13458,98030530,6/10/2014,745000.0,4,3.25,3490,7024,2.0,0.0,3,10,0.0,2006,0.0,98075,3450,0.0,6
13459,1025049115,6/25/2014,594000.0,3,2.25,1270,1406,2.0,0.0,3,8,210.0,2014,0.0,98105,1160,0.0,6
13460,9331800580,3/10/2015,257000.0,2,1.0,1000,3700,1.0,0.0,3,6,200.0,1929,0.0,98118,1270,0.0,3
13461,9826701320,7/1/2014,485000.0,4,1.75,1430,4096,2.0,0.0,3,7,0.0,1900,0.0,98122,1640,0.0,7
13462,2426049079,5/6/2015,330000.0,3,1.0,1060,20040,1.0,0.0,3,6,0.0,1943,0.0,98034,1768,0.0,5
13463,204000175,7/31/2014,381000.0,3,2.0,1680,8946,1.0,0.0,3,6,740.0,1996,0.0,98053,1550,0.0,7
13464,822039004,6/13/2014,849900.0,2,2.0,2280,641203,2.0,0.0,3,9,0.0,1990,0.0,98070,2030,0.0,6
13465,3735900205,4/2/2015,793000.0,4,2.5,2450,4080,1.5,0.0,4,8,960.0,1930,0.0,98115,2000,0.0,4
13466,823000174,7/28/2014,920000.0,3,2.25,3650,5353,2.0,0.0,4,7,1450.0,1947,0.0,98144,1950,0.0,7
13467,3300701575,4/22/2015,455000.0,2,1.0,830,4000,1.0,0.0,4,6,0.0,1947,0.0,98117,1420,0.0,4
13468,4128500210,5/13/2014,975000.0,4,2.5,3490,7494,2.0,0.0,3,11,0.0,2000,0.0,98006,3260,0.0,5
13469,1934800142,12/3/2014,375000.0,2,1.5,1050,1046,2.0,0.0,3,8,90.0,2007,0.0,98122,1470,0.0,12
13470,1189000205,3/11/2015,400000.0,2,2.5,1170,1811,2.0,0.0,3,8,0.0,2001,0.0,98122,1250,0.0,3
13471,4040800120,2/11/2015,447000.0,3,1.0,1220,7200,1.0,0.0,4,7,0.0,1965,0.0,98008,1320,0.0,2
13472,1238501099,10/31/2014,470000.0,3,1.75,1310,8600,1.0,0.0,4,7,0.0,1987,0.0,98033,2510,0.0,10
13473,6705870040,10/15/2014,665000.0,4,2.5,3130,7582,2.0,0.0,3,8,0.0,2004,0.0,98075,2990,0.0,10
13475,7212660540,1/15/2015,200000.0,4,2.5,1720,8638,2.0,0.0,3,8,0.0,1994,0.0,98003,1870,0.0,1
13478,1336800065,3/24/2015,1330000.0,4,2.25,3260,4640,2.0,0.0,5,9,900.0,1907,0.0,98112,3240,0.0,3
13479,9413900035,1/9/2015,1650000.0,4,3.25,3910,7500,2.0,0.0,3,10,0.0,2006,0.0,98033,2600,0.0,1
13480,9113200180,9/5/2014,852500.0,4,2.5,3480,6315,2.0,0.0,3,9,1120.0,2000,0.0,98052,3620,0.0,9
13481,4215250220,12/9/2014,790000.0,3,2.5,3040,34670,2.0,0.0,4,10,0.0,1983,0.0,98072,3480,0.0,12
13482,8563030330,3/13/2015,565000.0,4,1.75,2030,7350,1.0,0.0,3,8,0.0,1966,0.0,98008,2000,0.0,3
13483,5634500688,3/25/2015,1130000.0,6,3.25,3870,24700,2.0,0.0,3,10,1350.0,1989,0.0,98028,2360,0.0,3
13484,1657530450,12/22/2014,289950.0,3,2.5,1870,1436,2.0,0.0,3,7,0.0,2004,0.0,98059,1720,0.0,12
13485,1624059219,11/5/2014,850000.0,2,2.0,2640,13939,1.0,0.0,5,8,1000.0,1963,0.0,98006,2880,0.0,11
13486,7942600975,5/12/2014,505000.0,4,1.75,1940,4800,1.0,0.0,5,7,910.0,1922,0.0,98122,1450,0.0,5
13487,8835200610,10/28/2014,372000.0,3,2.5,1710,5633,2.0,0.0,3,7,0.0,1981,0.0,98034,1540,0.0,10
13489,5451100220,5/13/2014,780000.0,3,1.75,2340,10495,1.0,0.0,4,8,0.0,1967,0.0,98040,3120,0.0,5
13490,4047200065,6/23/2014,400000.0,4,1.75,1700,20283,1.5,0.0,3,7,360.0,1965,0.0,98019,1680,0.0,6
13491,3374900035,2/23/2015,440250.0,3,1.5,1850,8124,1.0,0.0,4,7,0.0,1948,0.0,98177,1530,0.0,2
13492,7010700580,3/3/2015,585000.0,2,2.0,1370,7920,1.0,0.0,3,8,420.0,1949,0.0,98199,1370,0.0,3
13493,4139440360,9/18/2014,850000.0,4,2.5,2900,9972,2.0,0.0,3,9,0.0,1993,0.0,98006,2901,0.0,9
13494,3126049154,9/25/2014,570000.0,3,3.0,2400,3192,2.0,0.0,3,7,0.0,1991,0.0,98103,1360,0.0,9
13496,3432501395,9/24/2014,551000.0,4,2.75,2170,5988,2.0,0.0,3,8,0.0,2014,0.0,98155,1170,0.0,9
13497,8945100530,3/13/2015,172380.0,3,1.0,970,8378,1.0,0.0,4,6,0.0,1962,0.0,98023,1050,0.0,3
13498,3121069038,3/26/2015,355000.0,3,2.5,2620,78843,1.0,0.0,4,7,1310.0,1964,0.0,98092,2330,0.0,3
13499,4139440730,2/25/2015,728935.0,4,2.5,2980,10194,2.0,0.0,3,9,0.0,1993,0.0,98006,2980,0.0,2
13500,9808640040,3/6/2015,850000.0,3,2.5,2340,1919,2.0,0.0,4,9,0.0,1981,0.0,98033,2415,0.0,3
13501,423059077,12/23/2014,515000.0,5,1.75,1880,48787,2.0,0.0,3,6,0.0,1922,0.0,98059,1690,0.0,12
13502,8005100571,12/5/2014,215000.0,2,1.0,1480,5325,1.0,0.0,4,7,360.0,1925,0.0,98022,1670,0.0,12
13503,9324320040,6/16/2014,220000.0,4,2.5,2240,9826,1.0,0.0,4,7,870.0,1988,0.0,98023,1980,0.0,6
13505,1930301540,2/23/2015,390000.0,1,1.0,710,4000,1.0,0.0,4,6,100.0,1928,0.0,98103,1440,0.0,2
13506,723049158,3/13/2015,135000.0,4,1.0,1460,18599,1.5,0.0,3,5,0.0,1940,0.0,98146,1320,0.0,3
13507,6116500366,4/1/2015,439000.0,3,1.0,1530,19007,1.0,0.0,4,8,240.0,1949,0.0,98166,2090,0.0,4
13508,7954300330,7/8/2014,585000.0,4,2.5,2630,6185,2.0,0.0,3,9,0.0,1999,0.0,98056,2720,0.0,7
13509,2346800180,3/9/2015,620000.0,5,1.0,2230,16800,1.5,0.0,4,7,530.0,1923,0.0,98136,2730,0.0,3
13510,452001475,9/2/2014,477000.0,3,1.0,960,3600,1.0,0.0,4,7,0.0,1906,0.0,98117,1580,0.0,9
13511,952006783,10/14/2014,399500.0,2,1.5,1180,1722,2.0,0.0,3,8,?,2006,0.0,98116,1490,0.0,10
13512,2013802060,9/27/2014,500000.0,2,1.0,1760,27332,1.0,1.0,4,7,460.0,1951,0.0,98198,2590,0.0,9
13513,1787600209,9/9/2014,432500.0,3,2.5,1340,8867,2.0,0.0,3,8,0.0,1984,0.0,98125,1630,0.0,9
13514,9542100085,10/28/2014,940000.0,4,2.25,2800,18673,1.0,0.0,5,9,1150.0,1965,0.0,98005,2800,0.0,10
13515,3025059124,8/28/2014,3170000.0,5,3.5,4330,11979,1.0,0.0,3,12,2240.0,2008,0.0,98004,4320,0.0,8
13516,7504021490,5/12/2014,1080000.0,3,2.5,3720,11610,2.0,0.0,3,11,0.0,1982,0.0,98074,3530,0.0,5
13517,8651440230,8/15/2014,229999.0,4,2.0,1670,5200,1.0,0.0,4,7,640.0,1977,0.0,98042,1500,0.0,8
13518,1003400155,8/11/2014,233000.0,3,1.0,1100,7657,1.0,0.0,3,7,0.0,1955,0.0,98188,1300,0.0,8
13519,7852190410,6/26/2014,600000.0,3,2.5,3240,8016,2.0,0.0,3,8,330.0,2004,0.0,98065,2990,0.0,6
13520,2968801085,5/8/2015,334000.0,4,1.5,1680,7620,1.0,0.0,4,7,500.0,1965,0.0,98166,1460,0.0,5
13521,7771300155,7/16/2014,332500.0,3,1.0,1030,8164,1.0,0.0,4,7,0.0,1950,0.0,98133,1340,0.0,7
13522,9320870040,6/26/2014,249900.0,3,2.5,1630,7700,1.0,0.0,3,7,510.0,1978,0.0,98031,1640,0.0,6
13523,623049047,10/23/2014,310000.0,3,2.0,2610,12180,1.0,0.0,3,7,940.0,1918,0.0,98146,1520,0.0,10
13525,8114000040,7/25/2014,310000.0,4,1.75,1480,11200,1.0,0.0,4,7,0.0,1969,0.0,98059,1480,0.0,7
13526,424000145,7/7/2014,230000.0,3,1.0,1390,6000,1.0,0.0,3,5,0.0,1954,0.0,98056,1170,0.0,7
13527,7857003953,10/20/2014,420000.0,4,2.5,1940,5414,2.0,0.0,3,8,0.0,1997,0.0,98108,2050,0.0,10
13528,3630110220,10/12/2014,785000.0,4,2.5,2960,4750,2.0,0.0,3,9,0.0,2005,0.0,98029,2960,0.0,10
13529,251500330,10/14/2014,1780000.0,3,2.25,4320,19225,1.0,0.0,4,10,2160.0,1972,0.0,98004,3430,0.0,10
13530,1900600040,5/7/2014,265000.0,5,1.5,1500,7112,1.0,0.0,5,6,740.0,1920,0.0,98166,1200,0.0,5
13531,6163901383,9/23/2014,295000.0,2,1.0,840,10465,1.0,0.0,3,6,0.0,1951,0.0,98155,1320,0.0,9
13532,4054530210,2/18/2015,896000.0,4,2.5,3560,46644,2.0,0.0,3,11,0.0,1992,0.0,98077,3520,0.0,2
13533,5088500210,1/12/2015,415000.0,4,2.75,2390,9968,1.0,0.0,4,9,1000.0,1989,0.0,98038,2560,0.0,1
13535,6762700515,4/21/2015,1480000.0,3,2.5,2570,5000,2.0,0.0,3,11,0.0,1984,0.0,98102,1570,0.0,4
13537,3401700040,4/1/2015,905000.0,3,2.5,3450,48787,2.0,0.0,3,10,0.0,1987,0.0,98072,2810,0.0,4
13538,7202330610,7/21/2014,528000.0,3,2.5,2020,5613,2.0,0.0,3,7,0.0,2003,0.0,98053,2020,0.0,7
13539,8835350230,8/25/2014,530000.0,3,2.5,2480,7480,2.0,0.0,3,9,0.0,1992,0.0,98072,2480,0.0,8
13540,4057300180,8/7/2014,310000.0,3,1.5,1140,3104,2.0,0.0,3,7,0.0,1988,0.0,98029,1150,0.0,8
13541,1023059186,1/26/2015,252000.0,3,1.0,1530,9465,1.0,0.0,4,7,0.0,1960,0.0,98059,1530,0.0,1
13542,6672500040,8/11/2014,334500.0,3,2.0,1700,8160,1.0,0.0,3,7,580.0,1961,0.0,98133,1740,0.0,8
13543,3265300410,5/6/2015,370000.0,3,1.0,2150,8480,1.0,0.0,3,8,540.0,1951,0.0,98115,1620,0.0,5
13544,7549801565,12/19/2014,311000.0,3,2.0,1190,7840,1.5,0.0,4,6,0.0,1918,0.0,98108,1460,0.0,12
13545,2114700040,4/14/2015,260000.0,3,2.75,1730,4131,2.0,0.0,3,7,250.0,1975,0.0,98106,1570,0.0,4
13546,3375300360,7/1/2014,217500.0,3,1.75,1400,9546,1.0,0.0,4,7,0.0,1984,0.0,98003,1660,0.0,7
13547,7237301010,2/18/2015,290000.0,3,2.5,2200,4240,2.0,0.0,3,7,0.0,2003,0.0,98042,2200,0.0,2
13548,1245500691,10/7/2014,500000.0,3,1.5,960,4600,1.0,0.0,3,6,0.0,1944,0.0,98033,2230,0.0,10
13549,1604601225,4/20/2015,423500.0,3,2.0,1770,6000,1.0,0.0,3,7,670.0,1984,0.0,98118,1300,0.0,4
13550,5411600180,12/24/2014,715000.0,4,2.5,2970,5722,2.0,0.0,3,9,0.0,2005,0.0,98074,3940,0.0,12
13551,3331001115,7/28/2014,299000.0,3,2.5,1590,3121,2.0,0.0,3,7,0.0,1994,0.0,98118,1090,0.0,7
13552,11300120,6/30/2014,635000.0,3,2.5,3350,4007,2.0,0.0,3,8,800.0,2005,0.0,98034,2340,0.0,6
13553,8691310040,8/26/2014,806000.0,4,2.5,3370,9629,2.0,0.0,3,10,0.0,1999,0.0,98075,3360,0.0,8
13554,4307350450,5/31/2014,289950.0,3,2.5,1960,3480,2.0,0.0,3,7,0.0,2004,0.0,98056,2560,0.0,5
13555,2460700650,10/10/2014,280000.0,3,1.75,1360,6603,1.0,0.0,4,7,0.0,1981,0.0,98058,1770,0.0,10
13556,9558050450,3/30/2015,479950.0,3,2.5,2780,6000,2.0,0.0,3,9,0.0,2004,0.0,98058,1940,0.0,3
13557,3793500730,6/27/2014,394000.0,4,2.5,3000,9793,2.0,0.0,3,7,0.0,2002,0.0,98038,1890,0.0,6
13558,1026069061,1/29/2015,682000.0,4,2.5,3600,203425,2.0,0.0,3,9,200.0,1979,0.0,98077,3150,0.0,1
13559,3797002160,7/24/2014,409950.0,2,1.0,990,3000,1.0,0.0,4,6,0.0,1918,0.0,98103,1120,0.0,7
13560,1251200155,9/11/2014,1000000.0,4,3.5,2990,4200,2.0,0.0,5,9,990.0,1925,0.0,98144,2390,0.0,9
13561,4319200450,1/20/2015,436000.0,4,1.0,1200,6600,1.5,0.0,3,7,0.0,1908,0.0,98136,1810,0.0,1
13563,9269200150,7/15/2014,390000.0,1,1.75,1440,4920,1.0,0.0,3,7,720.0,1923,0.0,98126,1440,0.0,7
13564,2623029003,12/16/2014,635000.0,3,1.75,1940,167125,1.0,1.0,4,7,460.0,1955,0.0,98070,1910,0.0,12
13565,104560120,7/18/2014,304400.0,4,2.75,2140,8100,2.0,0.0,4,7,0.0,1990,0.0,98023,1960,0.0,7
13566,7266200085,3/25/2015,780000.0,5,1.75,2330,3800,1.5,0.0,3,7,970.0,1927,0.0,98115,2100,0.0,3
13567,2622029072,10/1/2014,520000.0,4,3.5,2734,210201,2.0,0.0,5,8,0.0,1974,0.0,98070,2270,0.0,10
13568,5101406375,3/19/2015,580000.0,3,1.75,1950,10633,1.0,0.0,3,7,700.0,1978,0.0,98125,1290,0.0,3
13569,2698200210,9/8/2014,274000.0,3,1.75,1440,7198,1.0,0.0,3,7,450.0,1981,0.0,98055,1550,0.0,9
13570,1328340120,2/9/2015,315000.0,3,2.25,1530,7906,1.0,0.0,3,7,380.0,1980,0.0,98058,1460,0.0,2
13571,2380000040,8/6/2014,390000.0,4,1.75,1910,77574,1.0,0.0,4,8,0.0,1971,0.0,98042,2130,0.0,8
13572,5490700085,9/11/2014,340000.0,5,2.0,1750,8220,1.0,0.0,3,7,0.0,1956,0.0,98155,1210,0.0,9
13573,1226059101,7/1/2014,502000.0,3,2.25,1600,45613,2.0,0.0,4,8,0.0,1983,0.0,98072,2320,0.0,7
13574,1081200360,8/6/2014,260000.0,3,1.75,1750,11180,1.0,0.0,3,8,0.0,1968,0.0,98059,1730,0.0,8
13575,148000450,5/30/2014,399000.0,2,1.0,940,4800,1.0,0.0,4,6,0.0,1911,1955.0,98116,980,65.0,5
13576,7831800395,5/15/2014,312500.0,2,1.0,880,6345,1.0,0.0,3,7,0.0,1919,0.0,98106,1440,0.0,5
13577,4024101395,5/13/2014,370000.0,3,1.75,1650,8254,1.0,0.0,5,7,590.0,1951,0.0,98155,2280,0.0,5
13578,686550040,6/19/2014,1240000.0,4,3.5,3820,13224,2.0,0.0,3,10,540.0,1990,0.0,98004,3340,0.0,6
13579,2337000150,2/20/2015,230000.0,3,1.5,1900,9630,1.0,0.0,3,8,0.0,1967,0.0,98023,2010,0.0,2
13580,1068000559,10/3/2014,1280000.0,4,1.75,3720,8448,1.0,0.0,4,9,1760.0,1947,0.0,98199,2540,0.0,10
13581,7899800120,8/20/2014,294350.0,3,1.0,1410,5120,1.5,0.0,3,6,200.0,1925,0.0,98106,1330,0.0,8
13582,425000175,10/13/2014,208950.0,3,1.0,960,5700,1.0,0.0,4,5,0.0,1956,0.0,98056,960,0.0,10
13583,8682262260,11/6/2014,515000.0,2,1.75,1930,5570,1.0,0.0,3,8,0.0,2005,0.0,98053,1810,0.0,11
13584,5608010650,4/8/2015,965000.0,4,2.5,3420,9575,2.0,0.0,3,11,0.0,1994,0.0,98027,3310,0.0,4
13585,5350200870,3/26/2015,925000.0,4,2.75,3010,3400,2.0,0.0,3,9,770.0,1923,2009.0,98122,1940,11.0,3
13586,1279300085,3/18/2015,654500.0,4,1.0,1780,5000,1.5,0.0,3,8,0.0,1947,0.0,98115,2030,0.0,3
13587,1081300450,8/14/2014,364000.0,4,2.5,2080,11050,1.0,0.0,4,8,0.0,1969,0.0,98059,1850,0.0,8
13588,8698600395,3/24/2015,150000.0,2,1.0,1250,5208,1.0,0.0,3,7,200.0,1951,0.0,98002,1030,0.0,3
13589,5381000072,5/14/2014,349950.0,5,3.0,2257,10117,1.0,0.0,3,8,?,2005,0.0,98188,1540,0.0,5
13590,2877103111,8/25/2014,585000.0,3,1.5,1670,5000,1.5,0.0,4,7,0.0,1912,0.0,98117,1750,0.0,8
13591,2159800120,3/17/2015,801501.0,4,2.25,2250,13500,2.0,0.0,4,9,0.0,1980,0.0,98007,2730,0.0,3
13592,2724079061,10/10/2014,610000.0,3,1.75,1650,221720,1.0,0.0,3,7,0.0,1992,0.0,98024,2520,0.0,10
13594,120069003,12/1/2014,495000.0,4,3.0,3620,403693,2.0,0.0,3,9,0.0,1980,0.0,98022,2230,0.0,12
13595,3226049401,11/3/2014,447500.0,3,1.75,1950,6504,1.0,0.0,3,8,420.0,1953,0.0,98115,1660,0.0,11
13596,259800610,2/20/2015,575000.0,4,2.5,2280,9491,1.0,0.0,4,7,990.0,1966,0.0,98008,1560,0.0,2
13597,635000145,10/7/2014,565000.0,2,1.75,1740,4736,1.5,0.0,4,7,700.0,1907,0.0,98144,2020,0.0,10
13599,6672700120,10/16/2014,459000.0,4,1.75,2260,9703,1.0,0.0,2,8,600.0,1978,0.0,98052,2390,0.0,10
13600,2126079124,4/2/2015,375000.0,4,2.0,1790,61419,2.0,0.0,2,7,0.0,1988,0.0,98019,1790,0.0,4
